PROC_REA,Nome_Regiao,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
310010039,Centro-Oeste,190,2030,11,4073727.2,3489564.8,4260777.0
310010039,Centro-Oeste,191,2030,12,4065328.8,3493610.5,4253810.0
310010039,Centro-Oeste,192,2031,1,4168261.2,3449959.8,4713782.0
310010039,Centro-Oeste,193,2031,2,4345282.0,3513688.8,4793605.5
310010039,Centro-Oeste,194,2031,3,4483220.0,3590005.0,4838520.0
310010039,Centro-Oeste,195,2031,4,4558127.0,3655010.5,4853771.5
310010039,Centro-Oeste,196,2031,5,4592623.5,3702360.8,4856619.0
310010039,Centro-Oeste,197,2031,6,4605747.0,3735892.5,4854104.5
310010039,Centro-Oeste,198,2031,7,4608009.5,3759743.0,4849001.5
310010039,Centro-Oeste,199,2031,8,4604526.0,3776686.8,4842305.0
310010039,Centro-Oeste,200,2031,9,4597729.0,3789032.0,4834193.5
310010039,Centro-Oeste,201,2031,10,4588959.0,3798214.2,4825437.5
310010039,Centro-Oeste,202,2031,11,4579066.0,3804801.8,4816279.0
310010039,Centro-Oeste,203,2031,12,4568440.5,3809296.2,4807239.0
310010039,Centro-Oeste,204,2032,1,4328027.5,3730637.5,4740985.5
310010039,Centro-Oeste,205,2032,2,4465026.5,3779068.2,4798252.5
310010039,Centro-Oeste,206,2032,3,4568227.0,3839026.5,4829198.5
310010039,Centro-Oeste,207,2032,4,4622781.0,3889417.2,4838954.0
310010039,Centro-Oeste,208,2032,5,4647509.0,3926320.2,4840361.5
310010039,Centro-Oeste,209,2032,6,4656431.0,3951903.0,4838307.5
310010039,Centro-Oeste,210,2032,7,4657470.0,3970110.2,4833949.0
310010039,Centro-Oeste,211,2032,8,4654335.0,3982731.0,4828540.0
310010039,Centro-Oeste,212,2032,9,4648958.5,3991918.0,4822539.0
310010039,Centro-Oeste,213,2032,10,4642366.0,3998433.2,4816109.0
310010039,Centro-Oeste,214,2032,11,4634797.0,4003416.2,4809825.5
310010039,Centro-Oeste,215,2032,12,4626989.0,4007301.2,4803550.0
310010039,Centro-Oeste,216,2033,1,4694383.5,4045368.8,5114586.0
310010039,Centro-Oeste,217,2033,2,4838335.5,4092324.5,5171959.5
310010039,Centro-Oeste,218,2033,3,4943300.0,4151797.0,5202353.0
310010039,Centro-Oeste,219,2033,4,4997937.0,4202780.5,5211842.5
310010039,Centro-Oeste,220,2033,5,5022046.0,4239490.0,5213428.5
310010039,Centro-Oeste,221,2033,6,5030641.0,4264830.5,5211584.0
310010039,Centro-Oeste,222,2033,7,5031888.5,4282192.5,5207858.0
310010039,Centro-Oeste,223,2033,8,5028501.5,4294977.5,5202764.5
310010039,Centro-Oeste,224,2033,9,5023258.0,4304232.0,5197542.5
310010039,Centro-Oeste,225,2033,10,5016273.5,4311150.0,5191652.5
310010039,Centro-Oeste,226,2033,11,5008844.5,4315868.5,5185675.0
310010039,Centro-Oeste,227,2033,12,5001079.0,4319570.0,5179872.0
310010039,Centro-Oeste,228,2034,1,4837362.0,4315572.5,5148269.5
310010039,Centro-Oeste,229,2034,2,4949460.5,4349448.5,5191434.5
310010039,Centro-Oeste,230,2034,3,5029005.0,4394017.0,5214179.0
310010039,Centro-Oeste,231,2034,4,5069860.0,4433090.0,5221937.0
310010039,Centro-Oeste,232,2034,5,5088208.0,4461000.5,5224059.0
310010039,Centro-Oeste,233,2034,6,5094884.5,4480322.5,5223725.5
310010039,Centro-Oeste,234,2034,7,5095992.0,4493780.5,5221922.0
310010039,Centro-Oeste,235,2034,8,5093728.0,4503399.0,5218970.0
310010039,Centro-Oeste,236,2034,9,5089930.5,4510469.5,5215731.0
310010039,Centro-Oeste,237,2034,10,5084754.0,4515712.0,5211977.0
310010039,Centro-Oeste,238,2034,11,5079413.0,4519792.0,5208354.5
310010039,Centro-Oeste,239,2034,12,5073608.0,4522724.0,5204516.5
310010039,Nordeste,120,2025,1,11278008.0,9120258.0,12826029.0
310010039,Nordeste,121,2025,2,11443666.0,9059922.0,12978952.0
310010039,Nordeste,122,2025,3,11595112.0,9034073.0,13167684.0
310010039,Nordeste,123,2025,4,11704881.0,9036433.0,13316270.0
310010039,Nordeste,124,2025,5,11740298.0,9045797.0,13382114.0
310010039,Nordeste,125,2025,6,11683892.0,9033022.0,13334112.0
310010039,Nordeste,126,2025,7,11516932.0,8984429.0,13163540.0
310010039,Nordeste,127,2025,8,11234660.0,8902634.0,12885098.0
310010039,Nordeste,128,2025,9,10867365.0,8809284.0,12531544.0
310010039,Nordeste,129,2025,10,10483646.0,8730383.0,12165906.0
310010039,Nordeste,130,2025,11,10140381.0,8677028.0,11834094.0
310010039,Nordeste,131,2025,12,9858303.0,8646184.0,11553256.0
310010039,Nordeste,132,2026,1,9567250.0,8285933.5,11710821.0
310010039,Nordeste,133,2026,2,9736057.0,8176468.5,11827279.0
310010039,Nordeste,134,2026,3,10044155.0,8107564.0,12144715.0
310010039,Nordeste,135,2026,4,10457843.0,8098940.0,12586399.0
310010039,Nordeste,136,2026,5,10921808.0,8163262.0,13044520.0
310010039,Nordeste,137,2026,6,11296027.0,8252449.5,13357505.0
310010039,Nordeste,138,2026,7,11481094.0,8311441.5,13463476.0
310010039,Nordeste,139,2026,8,11461294.0,8314961.5,13387806.0
310010039,Nordeste,140,2026,9,11260641.0,8262852.5,13172406.0
310010039,Nordeste,141,2026,10,10928831.0,8176905.5,12858363.0
310010039,Nordeste,142,2026,11,10534459.0,8084841.5,12498340.0
310010039,Nordeste,143,2026,12,10151605.0,8007730.0,12150229.0
310010039,Nordeste,144,2027,1,10154298.0,8752258.0,12019422.0
310010039,Nordeste,145,2027,2,10627799.0,8773108.0,12432220.0
310010039,Nordeste,146,2027,3,11321350.0,8920635.0,13041187.0
310010039,Nordeste,147,2027,4,12031188.0,9178019.0,13606340.0
310010039,Nordeste,148,2027,5,12532739.0,9435772.0,13951286.0
310010039,Nordeste,149,2027,6,12805863.0,9618408.0,14108580.0
310010039,Nordeste,150,2027,7,12933604.0,9726999.0,14163906.0
310010039,Nordeste,151,2027,8,12972566.0,9775636.0,14166149.0
310010039,Nordeste,152,2027,9,12951552.0,9781156.0,14135192.0
310010039,Nordeste,153,2027,10,12886794.0,9754905.0,14081238.0
310010039,Nordeste,154,2027,11,12783022.0,9706835.0,14007412.0
310010039,Nordeste,155,2027,12,12646487.0,9646629.0,13921409.0
310010039,Nordeste,156,2028,1,10744015.0,9200559.0,12518619.0
310010039,Nordeste,157,2028,2,11391117.0,9375316.0,13010280.0
310010039,Nordeste,158,2028,3,12120971.0,9678364.0,13510242.0
310010039,Nordeste,159,2028,4,12634553.0,9984484.0,13815469.0
310010039,Nordeste,160,2028,5,12901575.0,10208984.0,13958658.0
310010039,Nordeste,161,2028,6,13014276.0,10350979.0,14018424.0
310010039,Nordeste,162,2028,7,13054103.0,10440025.0,14040769.0
310010039,Nordeste,163,2028,8,13057167.0,10495911.0,14046661.0
310010039,Nordeste,164,2028,9,13040888.0,10531847.0,14044196.0
310010039,Nordeste,165,2028,10,13012663.0,10553101.0,14033967.0
310010039,Nordeste,166,2028,11,12975164.0,10566515.0,14020269.0
310010039,Nordeste,167,2028,12,12930003.0,10573087.0,14002150.0
310010039,Nordeste,168,2029,1,12311544.0,10054083.0,14679474.0
310010039,Nordeste,169,2029,2,13146504.0,10351947.0,15223010.0
310010039,Nordeste,170,2029,3,13885741.0,10732053.0,15630988.0
310010039,Nordeste,171,2029,4,14317779.0,11055210.0,15825018.0
310010039,Nordeste,172,2029,5,14513241.0,11278740.0,15900506.0
310010039,Nordeste,173,2029,6,14585922.0,11425389.0,15926517.0
310010039,Nordeste,174,2029,7,14600506.0,11523326.0,15930801.0
310010039,Nordeste,175,2029,8,14585643.0,11589850.0,15923086.0
310010039,Nordeste,176,2029,9,14554990.0,11636343.0,15909667.0
310010039,Nordeste,177,2029,10,14515318.0,11668213.0,15889683.0
310010039,Nordeste,178,2029,11,14468577.0,11689732.0,15863337.0
310010039,Nordeste,179,2029,12,14417200.0,11704234.0,15834921.0
310010039,Nordeste,180,2030,1,13257298.0,11465841.0,14965489.0
310010039,Nordeste,181,2030,2,13791852.0,11686655.0,15259987.0
310010039,Nordeste,182,2030,3,14220455.0,11946877.0,15443962.0
310010039,Nordeste,183,2030,4,14448775.0,12158551.0,15515057.0
310010039,Nordeste,184,2030,5,14546553.0,12301028.0,15534690.0
310010039,Nordeste,185,2030,6,14578662.0,12394408.0,15534957.0
310010039,Nordeste,186,2030,7,14579413.0,12457001.0,15525240.0
310010039,Nordeste,187,2030,8,14564543.0,12497387.0,15510086.0
310010039,Nordeste,188,2030,9,14541365.0,12525403.0,15490928.0
310010039,Nordeste,189,2030,10,14514820.0,12543285.0,15470407.0
310010039,Nordeste,190,2030,11,14483486.0,12554630.0,15446790.0
310010039,Nordeste,191,2030,12,14451670.0,12561721.0,15422767.0
310010039,Nordeste,192,2031,1,14773767.0,12385240.0,17041094.0
310010039,Nordeste,193,2031,2,15449324.0,12654135.0,17401942.0
310010039,Nordeste,194,2031,3,15971723.0,12965591.0,17609422.0
310010039,Nordeste,195,2031,4,16241880.0,13215969.0,17677772.0
310010039,Nordeste,196,2031,5,16357655.0,13385739.0,17692140.0
310010039,Nordeste,197,2031,6,16396233.0,13495280.0,17685392.0
310010039,Nordeste,198,2031,7,16396702.0,13567182.0,17668940.0
310010039,Nordeste,199,2031,8,16379041.0,13616075.0,17645532.0
310010039,Nordeste,200,2031,9,16351260.0,13649930.0,17617284.0
310010039,Nordeste,201,2031,10,16316213.0,13671374.0,17587168.0
310010039,Nordeste,202,2031,11,16278569.0,13685150.0,17555766.0
310010039,Nordeste,203,2031,12,16238906.0,13693896.0,17523282.0
310010039,Nordeste,204,2032,1,15327722.0,13476142.0,16952462.0
310010039,Nordeste,205,2032,2,15810295.0,13667255.0,17193268.0
310010039,Nordeste,206,2032,3,16170075.0,13886217.0,17322896.0
310010039,Nordeste,207,2032,4,16353570.0,14063041.0,17362722.0
310010039,Nordeste,208,2032,5,16432894.0,14181802.0,17369578.0
310010039,Nordeste,209,2032,6,16460343.0,14259158.0,17364708.0
310010039,Nordeste,210,2032,7,16462195.0,14310735.0,17352094.0
310010039,Nordeste,211,2032,8,16450394.0,14345853.0,17335654.0
310010039,Nordeste,212,2032,9,16431265.0,14369568.0,17316948.0
310010039,Nordeste,213,2032,10,16408309.0,14386490.0,17296550.0
310010039,Nordeste,214,2032,11,16383353.0,14396783.0,17275152.0
310010039,Nordeste,215,2032,12,16356095.0,14404501.0,17254636.0
310010039,Nordeste,216,2033,1,16652212.0,14582138.0,18377486.0
310010039,Nordeste,217,2033,2,17174946.0,14768950.0,18636758.0
310010039,Nordeste,218,2033,3,17552618.0,14986399.0,18769532.0
310010039,Nordeste,219,2033,4,17744422.0,15165165.0,18812076.0
310010039,Nordeste,220,2033,5,17828556.0,15286993.0,18820510.0
310010039,Nordeste,221,2033,6,17859458.0,15366390.0,18816742.0
310010039,Nordeste,222,2033,7,17862968.0,15420561.0,18805870.0
310010039,Nordeste,223,2033,8,17851694.0,15458903.0,18790918.0
310010039,Nordeste,224,2033,9,17833352.0,15484400.0,18772290.0
310010039,Nordeste,225,2033,10,17808742.0,15502663.0,18752536.0
310010039,Nordeste,226,2033,11,17783352.0,15515501.0,18732550.0
310010039,Nordeste,227,2033,12,17756306.0,15525566.0,18712876.0
310010039,Nordeste,228,2034,1,17051174.0,15498968.0,18234472.0
310010039,Nordeste,229,2034,2,17427652.0,15625711.0,18415662.0
310010039,Nordeste,230,2034,3,17692646.0,15777670.0,18510146.0
310010039,Nordeste,231,2034,4,17828284.0,15903236.0,18541558.0
310010039,Nordeste,232,2034,5,17889222.0,15989371.0,18550862.0
310010039,Nordeste,233,2034,6,17911722.0,16047941.0,18552064.0
310010039,Nordeste,234,2034,7,17915172.0,16087906.0,18546652.0
310010039,Nordeste,235,2034,8,17907998.0,16115915.0,18538374.0
310010039,Nordeste,236,2034,9,17895602.0,16134737.0,18527878.0
310010039,Nordeste,237,2034,10,17880626.0,16149886.0,18516820.0
310010039,Nordeste,238,2034,11,17863888.0,16160086.0,18504814.0
310010039,Nordeste,239,2034,12,17845906.0,16168440.0,18493454.0
310010039,Norte,120,2025,1,5292236.5,4566241.0,5811730.0
310010039,Norte,121,2025,2,5361441.5,4556545.0,5871938.0
310010039,Norte,122,2025,3,5429588.0,4558339.5,5942129.0
310010039,Norte,123,2025,4,5489856.5,4570493.0,6003859.5
310010039,Norte,124,2025,5,5533335.5,4586356.0,6045849.5
310010039,Norte,125,2025,6,5552238.5,4595370.5,6057998.0
310010039,Norte,126,2025,7,5538615.5,4590079.5,6036780.5
310010039,Norte,127,2025,8,5484314.5,4567234.0,5980692.5
310010039,Norte,128,2025,9,5387956.0,4530714.5,5891076.0
310010039,Norte,129,2025,10,5259236.0,4488127.0,5776493.0
310010039,Norte,130,2025,11,5119920.0,4450126.5,5653303.0
310010039,Norte,131,2025,12,4993287.0,4422664.0,5540305.5
310010039,Norte,132,2026,1,4760889.5,4262431.5,5562313.0
310010039,Norte,133,2026,2,4856517.0,4240424.0,5644866.0
310010039,Norte,134,2026,3,5049246.5,4250967.0,5837215.0
310010039,Norte,135,2026,4,5340294.0,4314041.5,6117220.5
310010039,Norte,136,2026,5,5645205.5,4420745.5,6375156.0
310010039,Norte,137,2026,6,5853185.5,4518249.0,6522300.5
310010039,Norte,138,2026,7,5957097.0,4579009.0,6578937.0
310010039,Norte,139,2026,8,5990316.5,4603907.0,6585534.0
310010039,Norte,140,2026,9,5973897.0,4599202.5,6560529.0
310010039,Norte,141,2026,10,5921667.5,4574396.0,6514337.5
310010039,Norte,142,2026,11,5839258.5,4535561.0,6450821.5
310010039,Norte,143,2026,12,5733661.5,4490122.0,6373746.0
310010039,Norte,144,2027,1,5134383.5,4521620.0,5880966.5
310010039,Norte,145,2027,2,5398649.5,4597724.5,6088997.5
310010039,Norte,146,2027,3,5711460.5,4728482.5,6311703.0
310010039,Norte,147,2027,4,5935163.0,4857721.5,6447691.0
310010039,Norte,148,2027,5,6048779.0,4950900.5,6508345.0
310010039,Norte,149,2027,6,6095987.5,5010015.5,6532653.0
310010039,Norte,150,2027,7,6110894.5,5046079.5,6540913.0
310010039,Norte,151,2027,8,6110095.5,5067573.0,6541667.5
310010039,Norte,152,2027,9,6100599.0,5079820.0,6538998.0
310010039,Norte,153,2027,10,6085857.0,5085928.0,6533151.5
310010039,Norte,154,2027,11,6066265.5,5087946.0,6524926.0
310010039,Norte,155,2027,12,6042978.5,5086408.0,6514120.5
310010039,Norte,156,2028,1,5671122.5,4838543.0,6539746.5
310010039,Norte,157,2028,2,5976119.5,4964309.0,6736025.0
310010039,Norte,158,2028,3,6235130.5,5106296.0,6877763.0
310010039,Norte,159,2028,4,6378830.0,5219856.0,6942271.0
310010039,Norte,160,2028,5,6440279.5,5297674.5,6966718.0
310010039,Norte,161,2028,6,6459963.5,5348133.0,6973710.5
310010039,Norte,162,2028,7,6459901.5,5381280.5,6973524.5
310010039,Norte,163,2028,8,6449936.0,5403728.5,6968306.0
310010039,Norte,164,2028,9,6435417.0,5418363.5,6961590.0
310010039,Norte,165,2028,10,6417490.5,5427320.5,6951951.0
310010039,Norte,166,2028,11,6397508.5,5432447.0,6940331.5
310010039,Norte,167,2028,12,6376031.5,5434872.0,6927826.5
310010039,Norte,168,2029,1,6334213.0,5328542.5,7343668.5
310010039,Norte,169,2029,2,6614917.0,5445643.0,7494053.5
310010039,Norte,170,2029,3,6834184.5,5571641.5,7583967.5
310010039,Norte,171,2029,4,6949378.5,5674974.5,7615313.0
310010039,Norte,172,2029,5,6996079.5,5746602.5,7622536.0
310010039,Norte,173,2029,6,7007925.5,5794496.5,7618953.0
310010039,Norte,174,2029,7,7003576.0,5826164.0,7611015.0
310010039,Norte,175,2029,8,6991177.0,5847450.0,7600077.0
310010039,Norte,176,2029,9,6974302.0,5861553.5,7587758.5
310010039,Norte,177,2029,10,6956016.0,5870347.5,7573696.5
310010039,Norte,178,2029,11,6935825.5,5875450.0,7558500.5
310010039,Norte,179,2029,12,6915529.0,5878117.5,7542932.0
310010039,Norte,180,2030,1,6634180.0,5906112.5,7317529.5
310010039,Norte,181,2030,2,6805581.0,5976655.0,7394852.0
310010039,Norte,182,2030,3,6931468.0,6051519.5,7433316.0
310010039,Norte,183,2030,4,6995318.5,6113330.5,7442920.5
310010039,Norte,184,2030,5,7020649.0,6156879.0,7442303.0
310010039,Norte,185,2030,6,7026918.0,6185947.5,7437443.0
310010039,Norte,186,2030,7,7023869.5,6206002.0,7430651.5
310010039,Norte,187,2030,8,7016378.0,6219445.5,7422994.5
310010039,Norte,188,2030,9,7006509.0,6228141.5,7413939.0
310010039,Norte,189,2030,10,6995345.0,6234048.0,7404689.5
310010039,Norte,190,2030,11,6983634.0,6237420.0,7395113.0
310010039,Norte,191,2030,12,6971436.5,6239294.0,7385380.0
310010039,Norte,192,2031,1,7248165.0,6363196.0,8056893.0
310010039,Norte,193,2031,2,7447515.0,6438940.5,8145345.5
310010039,Norte,194,2031,3,7590487.0,6518675.5,8186409.0
310010039,Norte,195,2031,4,7662761.0,6586759.0,8196337.5
310010039,Norte,196,2031,5,7692826.0,6635843.5,8196072.0
310010039,Norte,197,2031,6,7700599.0,6669444.0,8191204.5
310010039,Norte,198,2031,7,7697896.5,6692253.5,8183763.0
310010039,Norte,199,2031,8,7690155.5,6708023.0,8175268.0
310010039,Norte,200,2031,9,7679719.5,6718440.0,8165333.0
310010039,Norte,201,2031,10,7667373.5,6725453.0,8155216.5
310010039,Norte,202,2031,11,7654829.0,6730348.5,8144561.0
310010039,Norte,203,2031,12,7641291.5,6733295.5,8134244.5
310010039,Norte,204,2032,1,7421841.0,6708906.0,8027227.5
310010039,Norte,205,2032,2,7575430.0,6763827.0,8094299.5
310010039,Norte,206,2032,3,7682971.5,6823283.0,8125135.0
310010039,Norte,207,2032,4,7737686.0,6874811.5,8133252.0
310010039,Norte,208,2032,5,7760795.5,6912469.0,8133833.0
310010039,Norte,209,2032,6,7767193.0,6938465.0,8131359.5
310010039,Norte,210,2032,7,7766311.5,6956387.5,8127072.0
310010039,Norte,211,2032,8,7761099.5,6968771.0,8121587.0
310010039,Norte,212,2032,9,7753649.0,6977303.0,8115470.0
310010039,Norte,213,2032,10,7745180.0,6983074.0,8108747.0
310010039,Norte,214,2032,11,7736033.5,6987317.5,8101697.5
310010039,Norte,215,2032,12,7726669.5,6990057.0,8094839.5
310010039,Norte,216,2033,1,7848825.5,7153911.0,8399780.0
310010039,Norte,217,2033,2,7995299.0,7202645.5,8464038.0
310010039,Norte,218,2033,3,8096136.5,7255814.5,8494709.0
310010039,Norte,219,2033,4,8146518.0,7303279.0,8503690.0
310010039,Norte,220,2033,5,8168503.5,7338355.0,8505880.0
310010039,Norte,221,2033,6,8175775.0,7362848.0,8505742.0
310010039,Norte,222,2033,7,8175268.0,7379916.5,8503228.0
310010039,Norte,223,2033,8,8171027.5,7391298.5,8499045.0
310010039,Norte,224,2033,9,8164718.5,7399663.0,8494312.0
310010039,Norte,225,2033,10,8157215.0,7405868.5,8489114.0
310010039,Norte,226,2033,11,8148966.0,7410044.0,8483505.0
310010039,Norte,227,2033,12,8141042.5,7413189.5,8478038.0
310010039,Norte,228,2034,1,8010075.0,7466766.5,8408757.0
310010039,Norte,229,2034,2,8123856.0,7502792.0,8459172.0
310010039,Norte,230,2034,3,8200153.5,7542939.5,8484193.0
310010039,Norte,231,2034,4,8238766.5,7579260.0,8492555.0
310010039,Norte,232,2034,5,8256007.5,7605936.0,8496386.0
310010039,Norte,233,2034,6,8262025.0,7624738.5,8497067.0
310010039,Norte,234,2034,7,8262111.5,7637729.0,8495998.0
310010039,Norte,235,2034,8,8259354.5,7646956.0,8494094.0
310010039,Norte,236,2034,9,8254779.0,7653537.0,8491291.0
310010039,Norte,237,2034,10,8249561.5,7658422.0,8488231.0
310010039,Norte,238,2034,11,8243978.0,7661994.0,8484816.0
310010039,Norte,239,2034,12,8238146.0,7664698.0,8481839.0
310010039,Sudeste,120,2025,1,13725747.0,11197287.0,15495301.0
310010039,Sudeste,121,2025,2,13930413.0,11135013.0,15688903.0
310010039,Sudeste,122,2025,3,14126970.0,11114473.0,15925971.0
310010039,Sudeste,123,2025,4,14280142.0,11128197.0,16122002.0
310010039,Sudeste,124,2025,5,14350697.0,11149571.0,16223303.0
310010039,Sudeste,125,2025,6,14313956.0,11142767.0,16191339.0
310010039,Sudeste,126,2025,7,14144874.0,11089381.0,16014979.0
310010039,Sudeste,127,2025,8,13829916.0,10987877.0,15704473.0
310010039,Sudeste,128,2025,9,13393732.0,10863656.0,15286673.0
310010039,Sudeste,129,2025,10,12922755.0,10752727.0,14840901.0
310010039,Sudeste,130,2025,11,12493264.0,10676540.0,14431094.0
310010039,Sudeste,131,2025,12,12139435.0,10632848.0,14088519.0
310010039,Sudeste,132,2026,1,11766078.0,10297732.0,14203188.0
310010039,Sudeste,133,2026,2,11973180.0,10174965.0,14357186.0
310010039,Sudeste,134,2026,3,12358009.0,10105627.0,14753858.0
310010039,Sudeste,135,2026,4,12900467.0,10120364.0,15324828.0
310010039,Sudeste,136,2026,5,13538617.0,10235696.0,15942474.0
310010039,Sudeste,137,2026,6,14065938.0,10382102.0,16382229.0
310010039,Sudeste,138,2026,7,14343035.0,10484386.0,16556474.0
310010039,Sudeste,139,2026,8,14363266.0,10503961.0,16508984.0
310010039,Sudeste,140,2026,9,14170094.0,10447714.0,16298452.0
310010039,Sudeste,141,2026,10,13807013.0,10337996.0,15964078.0
310010039,Sudeste,142,2026,11,13338970.0,10206706.0,15549393.0
310010039,Sudeste,143,2026,12,12852772.0,10088757.0,15122992.0
310010039,Sudeste,144,2027,1,12595165.0,10799714.0,14989687.0
310010039,Sudeste,145,2027,2,13259777.0,10858042.0,15579674.0
310010039,Sudeste,146,2027,3,14248120.0,11108475.0,16446504.0
310010039,Sudeste,147,2027,4,15234802.0,11509773.0,17223562.0
310010039,Sudeste,148,2027,5,15873749.0,11873184.0,17663480.0
310010039,Sudeste,149,2027,6,16187881.0,12114292.0,17854146.0
310010039,Sudeste,150,2027,7,16317737.0,12252066.0,17922486.0
310010039,Sudeste,151,2027,8,16350138.0,12317957.0,17931958.0
310010039,Sudeste,152,2027,9,16322656.0,12333567.0,17906494.0
310010039,Sudeste,153,2027,10,16252292.0,12312741.0,17856020.0
310010039,Sudeste,154,2027,11,16146344.0,12268481.0,17786032.0
310010039,Sudeste,155,2027,12,16006703.0,12212357.0,17697844.0
310010039,Sudeste,156,2028,1,13557327.0,11523238.0,15860675.0
310010039,Sudeste,157,2028,2,14454950.0,11802626.0,16533878.0
310010039,Sudeste,158,2028,3,15397842.0,12233502.0,17168102.0
310010039,Sudeste,159,2028,4,15999011.0,12625519.0,17525556.0
310010039,Sudeste,160,2028,5,16275930.0,12893678.0,17683032.0
310010039,Sudeste,161,2028,6,16375012.0,13055547.0,17745708.0
310010039,Sudeste,162,2028,7,16395951.0,13155383.0,17767858.0
310010039,Sudeste,163,2028,8,16380292.0,13219322.0,17770840.0
310010039,Sudeste,164,2028,9,16347144.0,13259852.0,17762436.0
310010039,Sudeste,165,2028,10,16301840.0,13286434.0,17747434.0
310010039,Sudeste,166,2028,11,16248263.0,13303931.0,17726222.0
310010039,Sudeste,167,2028,12,16186307.0,13315102.0,17699160.0
310010039,Sudeste,168,2029,1,15757942.0,12817763.0,18809994.0
310010039,Sudeste,169,2029,2,16801748.0,13218490.0,19475874.0
310010039,Sudeste,170,2029,3,17665130.0,13679355.0,19937960.0
310010039,Sudeste,171,2029,4,18143264.0,14059044.0,20145490.0
310010039,Sudeste,172,2029,5,18344006.0,14311172.0,20223642.0
310010039,Sudeste,173,2029,6,18404426.0,14474400.0,20246298.0
310010039,Sudeste,174,2029,7,18401056.0,14580414.0,20243016.0
310010039,Sudeste,175,2029,8,18366168.0,14650301.0,20226920.0
310010039,Sudeste,176,2029,9,18317540.0,14697517.0,20201512.0
310010039,Sudeste,177,2029,10,18259738.0,14727402.0,20169674.0
310010039,Sudeste,178,2029,11,18196498.0,14745504.0,20132582.0
310010039,Sudeste,179,2029,12,18127838.0,14755632.0,20090810.0
310010039,Sudeste,180,2030,1,16929392.0,14576382.0,19209436.0
310010039,Sudeste,181,2030,2,17596664.0,14855684.0,19570382.0
310010039,Sudeste,182,2030,3,18107622.0,15162070.0,19779896.0
310010039,Sudeste,183,2030,4,18371352.0,15405979.0,19853108.0
310010039,Sudeste,184,2030,5,18476988.0,15568029.0,19870118.0
310010039,Sudeste,185,2030,6,18504180.0,15670392.0,19866216.0
310010039,Sudeste,186,2030,7,18498534.0,15735625.0,19850080.0
310010039,Sudeste,187,2030,8,18474274.0,15778242.0,19828170.0
310010039,Sudeste,188,2030,9,18440406.0,15804627.0,19801072.0
310010039,Sudeste,189,2030,10,18402354.0,15821879.0,19771448.0
310010039,Sudeste,190,2030,11,18360212.0,15831690.0,19738930.0
310010039,Sudeste,191,2030,12,18316142.0,15836281.0,19704962.0
310010039,Sudeste,192,2031,1,18983358.0,15934236.0,21934768.0
310010039,Sudeste,193,2031,2,19798768.0,16255826.0,22362872.0
310010039,Sudeste,194,2031,3,20405870.0,16602643.0,22590170.0
310010039,Sudeste,195,2031,4,20713146.0,16879704.0,22658654.0
310010039,Sudeste,196,2031,5,20839638.0,17064480.0,22671838.0
310010039,Sudeste,197,2031,6,20875562.0,17181892.0,22660210.0
310010039,Sudeste,198,2031,7,20868356.0,17258914.0,22637012.0
310010039,Sudeste,199,2031,8,20839638.0,17309882.0,22605212.0
310010039,Sudeste,200,2031,9,20801276.0,17343822.0,22569282.0
310010039,Sudeste,201,2031,10,20754236.0,17363384.0,22528852.0
310010039,Sudeste,202,2031,11,20703982.0,17377498.0,22488284.0
310010039,Sudeste,203,2031,12,20653142.0,17385156.0,22446928.0
310010039,Sudeste,204,2032,1,19617472.0,17291470.0,21692044.0
310010039,Sudeste,205,2032,2,20189880.0,17510586.0,21975094.0
310010039,Sudeste,206,2032,3,20601996.0,17749228.0,22118362.0
310010039,Sudeste,207,2032,4,20810564.0,17941982.0,22160082.0
310010039,Sudeste,208,2032,5,20899744.0,18071050.0,22167608.0
310010039,Sudeste,209,2032,6,20925512.0,18154480.0,22159364.0
310010039,Sudeste,210,2032,7,20923556.0,18210802.0,22144998.0
310010039,Sudeste,211,2032,8,20905246.0,18247936.0,22124732.0
310010039,Sudeste,212,2032,9,20879742.0,18272978.0,22099890.0
310010039,Sudeste,213,2032,10,20849658.0,18289296.0,22074992.0
310010039,Sudeste,214,2032,11,20817430.0,18301058.0,22048778.0
310010039,Sudeste,215,2032,12,20783946.0,18307376.0,22022802.0
310010039,Sudeste,216,2033,1,21373546.0,18751712.0,23593514.0
310010039,Sudeste,217,2033,2,22000172.0,18969856.0,23903886.0
310010039,Sudeste,218,2033,3,22440508.0,19207018.0,24058258.0
310010039,Sudeste,219,2033,4,22663494.0,19405312.0,24104648.0
310010039,Sudeste,220,2033,5,22760832.0,19540916.0,24116192.0
310010039,Sudeste,221,2033,6,22792808.0,19629674.0,24113156.0
310010039,Sudeste,222,2033,7,22790936.0,19690684.0,24099454.0
310010039,Sudeste,223,2033,8,22774772.0,19731814.0,24080570.0
310010039,Sudeste,224,2033,9,22749896.0,19760740.0,24059268.0
310010039,Sudeste,225,2033,10,22717462.0,19780614.0,24034042.0
310010039,Sudeste,226,2033,11,22683862.0,19793784.0,24009392.0
310010039,Sudeste,227,2033,12,22650010.0,19803264.0,23983898.0
310010039,Sudeste,228,2034,1,21814816.0,19874932.0,23312104.0
310010039,Sudeste,229,2034,2,22262392.0,20022790.0,23529878.0
