PROC_REA,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
415010012,236,2034,9,201273710.0,196805570.0,208604080.0
415010012,237,2034,10,201240320.0,196777040.0,208603680.0
415010012,238,2034,11,201196940.0,196750770.0,208584200.0
415010012,239,2034,12,201152450.0,196723740.0,208560320.0
415020050,120,2025,1,53544744.0,43523428.0,68491950.0
415020050,121,2025,2,53753490.0,43672196.0,68488550.0
415020050,122,2025,3,53931360.0,43822140.0,68434750.0
415020050,123,2025,4,54085260.0,43958428.0,68369910.0
415020050,124,2025,5,54217156.0,44063270.0,68333016.0
415020050,125,2025,6,54324292.0,44130052.0,68342010.0
415020050,126,2025,7,54390750.0,44153710.0,68380350.0
415020050,127,2025,8,54417836.0,44145628.0,68429930.0
415020050,128,2025,9,54416172.0,44117850.0,68476280.0
415020050,129,2025,10,54390544.0,44079664.0,68499260.0
415020050,130,2025,11,54359016.0,44044284.0,68508280.0
415020050,131,2025,12,54325120.0,44008676.0,68521880.0
415020050,132,2026,1,60300228.0,48627300.0,80666310.0
415020050,133,2026,2,60670900.0,48888716.0,80791180.0
415020050,134,2026,3,60998930.0,49144976.0,80809980.0
415020050,135,2026,4,61288970.0,49373948.0,80795340.0
415020050,136,2026,5,61528492.0,49554240.0,80768380.0
415020050,137,2026,6,61723140.0,49680770.0,80780090.0
415020050,138,2026,7,61857970.0,49749612.0,80830790.0
415020050,139,2026,8,61941556.0,49772484.0,80886010.0
415020050,140,2026,9,61971336.0,49767070.0,80911780.0
415020050,141,2026,10,61971692.0,49745532.0,80921810.0
415020050,142,2026,11,61956332.0,49722572.0,80908070.0
415020050,143,2026,12,61935416.0,49693092.0,80906376.0
415020050,144,2027,1,60781510.0,52248644.0,75567100.0
415020050,145,2027,2,60981596.0,52447732.0,75758310.0
415020050,146,2027,3,61209760.0,52648892.0,75855480.0
415020050,147,2027,4,61427416.0,52822904.0,75897880.0
415020050,148,2027,5,61628210.0,52965764.0,75935970.0
415020050,149,2027,6,61791460.0,53059596.0,75982030.0
415020050,150,2027,7,61912740.0,53112756.0,76048740.0
415020050,151,2027,8,61987772.0,53128460.0,76108230.0
415020050,152,2027,9,62022540.0,53123496.0,76143944.0
415020050,153,2027,10,62035080.0,53107490.0,76157170.0
415020050,154,2027,11,62035670.0,53089764.0,76159630.0
415020050,155,2027,12,62023960.0,53068708.0,76149750.0
415020050,156,2028,1,63260424.0,56105310.0,76266470.0
415020050,157,2028,2,63443004.0,56262840.0,76415430.0
415020050,158,2028,3,63643950.0,56419304.0,76509650.0
415020050,159,2028,4,63839444.0,56559804.0,76571110.0
415020050,160,2028,5,64013076.0,56671892.0,76626184.0
415020050,161,2028,6,64154012.0,56743610.0,76690520.0
415020050,162,2028,7,64260550.0,56783664.0,76769110.0
415020050,163,2028,8,64329596.0,56792436.0,76840170.0
415020050,164,2028,9,64365800.0,56785724.0,76887070.0
415020050,165,2028,10,64376852.0,56770776.0,76905560.0
415020050,166,2028,11,64376852.0,56754212.0,76912600.0
415020050,167,2028,12,64369240.0,56734080.0,76913920.0
415020050,168,2029,1,63702130.0,59126356.0,72101950.0
415020050,169,2029,2,63834456.0,59222972.0,72197870.0
415020050,170,2029,3,63968772.0,59318160.0,72262344.0
415020050,171,2029,4,64093100.0,59403080.0,72305496.0
415020050,172,2029,5,64203956.0,59470640.0,72350744.0
415020050,173,2029,6,64297092.0,59516828.0,72402510.0
415020050,174,2029,7,64365430.0,59539190.0,72460536.0
415020050,175,2029,8,64409892.0,59540216.0,72512940.0
415020050,176,2029,9,64432496.0,59533628.0,72548360.0
415020050,177,2029,10,64441100.0,59523750.0,72564136.0
415020050,178,2029,11,64443070.0,59511830.0,72572720.0
415020050,179,2029,12,64440124.0,59499572.0,72574790.0
415020050,180,2030,1,64435570.0,60490184.0,72088344.0
415020050,181,2030,2,64557604.0,60565108.0,72162490.0
415020050,182,2030,3,64679744.0,60642560.0,72217704.0
415020050,183,2030,4,64791120.0,60710840.0,72262490.0
415020050,184,2030,5,64885850.0,60766096.0,72304536.0
415020050,185,2030,6,64966096.0,60801108.0,72356130.0
415020050,186,2030,7,65023120.0,60813172.0,72415640.0
415020050,187,2030,8,65061950.0,60812470.0,72468420.0
415020050,188,2030,9,65079576.0,60801108.0,72503120.0
415020050,189,2030,10,65087270.0,60789284.0,72524290.0
415020050,190,2030,11,65086276.0,60777340.0,72532450.0
415020050,191,2030,12,65081560.0,60766330.0,72531890.0
415020050,192,2031,1,64230776.0,62927556.0,66717880.0
415020050,193,2031,2,64273790.0,62950370.0,66741304.0
415020050,194,2031,3,64314630.0,62974268.0,66759892.0
415020050,195,2031,4,64351436.0,62995290.0,66775810.0
415020050,196,2031,5,64382624.0,63012350.0,66789944.0
415020050,197,2031,6,64408292.0,63023050.0,66807660.0
415020050,198,2031,7,64427950.0,63027256.0,66827668.0
415020050,199,2031,8,64439870.0,63025096.0,66845516.0
415020050,200,2031,9,64446024.0,63021130.0,66856864.0
415020050,201,2031,10,64448230.0,63016440.0,66863748.0
415020050,202,2031,11,64448720.0,63012710.0,66867068.0
415020050,203,2031,12,64447000.0,63008868.0,66867190.0
415020050,204,2032,1,64967708.0,63764364.0,67342296.0
415020050,205,2032,2,65009730.0,63782244.0,67365810.0
415020050,206,2032,3,65048670.0,63802440.0,67384440.0
415020050,207,2032,4,65082924.0,63820700.0,67399864.0
415020050,208,2032,5,65112600.0,63836160.0,67415300.0
415020050,209,2032,6,65136452.0,63844804.0,67432910.0
415020050,210,2032,7,65153720.0,63847000.0,67452460.0
415020050,211,2032,8,65165280.0,63845050.0,67470860.0
415020050,212,2032,9,65171244.0,63840908.0,67482710.0
415020050,213,2032,10,65173484.0,63836892.0,67489144.0
415020050,214,2032,11,65173484.0,63832140.0,67492360.0
415020050,215,2032,12,65172364.0,63828370.0,67493130.0
415020050,216,2033,1,64773324.0,64403380.0,65519350.0
415020050,217,2033,2,64788150.0,64408292.0,65527480.0
415020050,218,2033,3,64800884.0,64414068.0,65533356.0
415020050,219,2033,4,64812010.0,64419600.0,65538852.0
415020050,220,2033,5,64821284.0,64423900.0,65543980.0
415020050,221,2033,6,64828824.0,64426720.0,65549732.0
415020050,222,2033,7,64834630.0,64427340.0,65556356.0
415020050,223,2033,8,64837976.0,64426476.0,65561736.0
415020050,224,2033,9,64839950.0,64425000.0,65565610.0
415020050,225,2033,10,64840820.0,64423650.0,65567988.0
415020050,226,2033,11,64840820.0,64422176.0,65568984.0
415020050,227,2033,12,64840320.0,64421070.0,65569230.0
415020050,228,2034,1,65030316.0,64671730.0,65765256.0
415020050,229,2034,2,65043960.0,64675800.0,65773156.0
415020050,230,2034,3,65055870.0,64680856.0,65779180.0
415020050,231,2034,4,65066172.0,64685668.0,65784444.0
415020050,232,2034,5,65074610.0,64689250.0,65789344.0
415020050,233,2034,6,65081810.0,64691588.0,65795616.0
415020050,234,2034,7,65087024.0,64691710.0,65802140.0
415020050,235,2034,8,65090252.0,64690610.0,65807916.0
415020050,236,2034,9,65091864.0,64688750.0,65811804.0
415020050,237,2034,10,65092612.0,64687390.0,65814064.0
415020050,238,2034,11,65092612.0,64685910.0,65814940.0
415020050,239,2034,12,65091988.0,64684430.0,65815196.0
