PA_PROC_ID,Nome_Regiao,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
202020380,Nordeste,239,2034,12,7406193.5,7315401.0,7428603.5
202020380,Norte,120,2025,1,2474927.5,2361340.0,2708888.5
202020380,Norte,121,2025,2,2546270.2,2406166.5,2759086.0
202020380,Norte,122,2025,3,2600694.2,2437249.8,2800440.8
202020380,Norte,123,2025,4,2638922.0,2457485.5,2831028.8
202020380,Norte,124,2025,5,2665012.0,2470628.5,2853493.8
202020380,Norte,125,2025,6,2681315.0,2478539.0,2868970.8
202020380,Norte,126,2025,7,2691072.8,2483121.8,2879875.5
202020380,Norte,127,2025,8,2696503.8,2485450.5,2887716.2
202020380,Norte,128,2025,9,2698760.0,2485464.8,2893613.2
202020380,Norte,129,2025,10,2699014.5,2484038.2,2897606.2
202020380,Norte,130,2025,11,2697530.0,2481348.5,2900412.2
202020380,Norte,131,2025,12,2695503.5,2478054.5,2902789.5
202020380,Norte,132,2026,1,2590661.2,2511994.2,2741178.0
202020380,Norte,133,2026,2,2633825.5,2539950.0,2766835.5
202020380,Norte,134,2026,3,2664709.5,2557496.8,2785609.5
202020380,Norte,135,2026,4,2684912.8,2567962.0,2797856.8
202020380,Norte,136,2026,5,2697481.0,2574229.2,2805476.8
202020380,Norte,137,2026,6,2704809.8,2577742.2,2810366.5
202020380,Norte,138,2026,7,2708661.0,2579404.8,2813525.5
202020380,Norte,139,2026,8,2710196.0,2579852.2,2815388.2
202020380,Norte,140,2026,9,2710480.5,2579362.8,2816645.0
202020380,Norte,141,2026,10,2709736.0,2578120.8,2817354.2
202020380,Norte,142,2026,11,2708374.5,2576395.5,2817741.2
202020380,Norte,143,2026,12,2706853.5,2574253.8,2818090.8
202020380,Norte,144,2027,1,2728148.5,2649238.0,2863433.0
202020380,Norte,145,2027,2,2768960.2,2679416.0,2883951.2
202020380,Norte,146,2027,3,2795547.0,2695989.2,2896608.8
202020380,Norte,147,2027,4,2811310.2,2705075.5,2903315.5
202020380,Norte,148,2027,5,2820279.2,2709808.5,2906687.0
202020380,Norte,149,2027,6,2824777.0,2712119.8,2908045.5
202020380,Norte,150,2027,7,2826881.8,2713232.0,2908763.8
202020380,Norte,151,2027,8,2827305.2,2713214.0,2908988.5
202020380,Norte,152,2027,9,2826817.2,2712611.2,2908900.0
202020380,Norte,153,2027,10,2825679.8,2711457.5,2908744.5
202020380,Norte,154,2027,11,2824273.5,2709981.5,2908453.2
202020380,Norte,155,2027,12,2822636.2,2708173.0,2908079.0
202020380,Norte,156,2028,1,2842087.2,2757686.5,2956746.5
202020380,Norte,157,2028,2,2873258.8,2781526.8,2969740.2
202020380,Norte,158,2028,3,2892625.5,2794176.8,2976954.0
202020380,Norte,159,2028,4,2903783.2,2800486.0,2980263.2
202020380,Norte,160,2028,5,2909757.2,2803743.5,2981400.5
202020380,Norte,161,2028,6,2912644.5,2805353.8,2981761.8
202020380,Norte,162,2028,7,2913658.5,2805800.5,2981571.0
202020380,Norte,163,2028,8,2913539.2,2805656.0,2981167.2
202020380,Norte,164,2028,9,2912730.8,2805016.5,2980777.8
202020380,Norte,165,2028,10,2911353.2,2803856.0,2980107.0
202020380,Norte,166,2028,11,2910034.5,2802639.5,2979788.8
202020380,Norte,167,2028,12,2908489.5,2801071.0,2979314.0
202020380,Norte,168,2029,1,2902795.0,2831144.8,2976392.0
202020380,Norte,169,2029,2,2920449.2,2845526.0,2982472.5
202020380,Norte,170,2029,3,2930641.0,2852783.5,2984896.8
202020380,Norte,171,2029,4,2936057.2,2856096.5,2985366.8
202020380,Norte,172,2029,5,2938407.2,2857496.8,2984723.2
202020380,Norte,173,2029,6,2939046.5,2858033.8,2983778.5
202020380,Norte,174,2029,7,2938670.8,2857886.8,2982717.2
202020380,Norte,175,2029,8,2937715.0,2857450.5,2981636.5
202020380,Norte,176,2029,9,2936463.0,2856616.8,2980578.8
202020380,Norte,177,2029,10,2935127.8,2855699.0,2979763.2
202020380,Norte,178,2029,11,2933597.0,2854552.5,2978851.0
202020380,Norte,179,2029,12,2932167.5,2853368.5,2978118.2
202020380,Norte,180,2030,1,2974428.2,2901607.5,3031931.2
202020380,Norte,181,2030,2,2985321.0,2911328.2,3034311.5
202020380,Norte,182,2030,3,2990698.2,2915835.0,3033848.8
202020380,Norte,183,2030,4,2992804.0,2917479.0,3032217.2
202020380,Norte,184,2030,5,2992952.5,2917865.8,3030115.8
202020380,Norte,185,2030,6,2992099.0,2917621.0,3028064.8
202020380,Norte,186,2030,7,2990652.5,2916939.2,3026029.5
202020380,Norte,187,2030,8,2989024.5,2916068.8,3024353.5
202020380,Norte,188,2030,9,2987203.5,2915067.8,3022758.8
202020380,Norte,189,2030,10,2985426.5,2913978.0,3021335.2
202020380,Norte,190,2030,11,2983636.0,2912741.8,3020102.2
202020380,Norte,191,2030,12,2981949.2,2911522.8,3018970.5
202020380,Norte,192,2031,1,3024838.0,2955903.5,3068051.0
202020380,Norte,193,2031,2,3033307.8,2963711.0,3070656.0
202020380,Norte,194,2031,3,3037427.0,2967602.8,3070679.5
202020380,Norte,195,2031,4,3038907.5,2968986.8,3069496.5
202020380,Norte,196,2031,5,3038875.8,2969295.5,3067919.0
202020380,Norte,197,2031,6,3038026.5,2969032.2,3066304.5
202020380,Norte,198,2031,7,3036761.0,2968491.5,3064880.8
202020380,Norte,199,2031,8,3035281.2,2967650.8,3063530.8
202020380,Norte,200,2031,9,3033683.8,2966680.2,3062330.2
202020380,Norte,201,2031,10,3032098.8,2965645.0,3061293.8
202020380,Norte,202,2031,11,3030633.0,2964502.5,3060432.5
202020380,Norte,203,2031,12,3029185.2,2963383.2,3059650.5
202020380,Norte,204,2032,1,3036595.8,2989264.0,3058080.8
202020380,Norte,205,2032,2,3041279.2,2993363.5,3060616.2
202020380,Norte,206,2032,3,3043519.0,2995476.8,3061203.0
202020380,Norte,207,2032,4,3044279.8,2996256.5,3060881.8
202020380,Norte,208,2032,5,3044268.0,2996482.2,3060283.5
202020380,Norte,209,2032,6,3043725.0,2996282.2,3059563.0
202020380,Norte,210,2032,7,3042926.8,2995873.8,3058850.8
202020380,Norte,211,2032,8,3041981.0,2995325.2,3058174.2
202020380,Norte,212,2032,9,3041023.8,2994679.5,3057655.0
202020380,Norte,213,2032,10,3040029.2,2993957.0,3057142.0
202020380,Norte,214,2032,11,3039124.8,2993195.0,3056742.5
202020380,Norte,215,2032,12,3038209.0,2992398.8,3056357.8
202020380,Norte,216,2033,1,3060835.2,3025028.2,3071657.8
202020380,Norte,217,2033,2,3064781.2,3027807.8,3074966.8
202020380,Norte,218,2033,3,3066757.8,3029269.2,3076474.5
202020380,Norte,219,2033,4,3067562.2,3029858.5,3076950.0
202020380,Norte,220,2033,5,3067682.2,3030006.0,3076961.8
202020380,Norte,221,2033,6,3067375.0,3029867.2,3076747.2
202020380,Norte,222,2033,7,3066892.2,3029589.8,3076545.0
202020380,Norte,223,2033,8,3066237.2,3029165.0,3076245.8
202020380,Norte,224,2033,9,3065567.8,3028651.0,3076028.5
202020380,Norte,225,2033,10,3064883.5,3028093.8,3075791.0
202020380,Norte,226,2033,11,3064208.5,3027464.0,3075626.5
202020380,Norte,227,2033,12,3063594.8,3026866.5,3075497.5
202020380,Norte,228,2034,1,3075928.8,3047073.8,3081181.2
202020380,Norte,229,2034,2,3080373.2,3049742.8,3085548.0
202020380,Norte,230,2034,3,3082777.2,3051162.2,3087914.8
202020380,Norte,231,2034,4,3083924.0,3051828.8,3089113.5
202020380,Norte,232,2034,5,3084341.8,3052061.8,3089685.0
202020380,Norte,233,2034,6,3084335.8,3052026.5,3089953.0
202020380,Norte,234,2034,7,3084047.5,3051828.8,3090029.8
202020380,Norte,235,2034,8,3083626.8,3051505.8,3090029.8
202020380,Norte,236,2034,9,3083127.0,3051046.0,3089994.5
202020380,Norte,237,2034,10,3082612.8,3050545.2,3089968.0
202020380,Norte,238,2034,11,3082089.2,3050010.2,3089929.5
202020380,Norte,239,2034,12,3081586.8,3049440.2,3089918.0
202020380,Sudeste,120,2025,1,12593363.0,12073164.0,13990190.0
202020380,Sudeste,121,2025,2,12952762.0,12345665.0,14152079.0
202020380,Sudeste,122,2025,3,13220179.0,12520339.0,14293140.0
202020380,Sudeste,123,2025,4,13405745.0,12630505.0,14399172.0
202020380,Sudeste,124,2025,5,13531261.0,12704147.0,14476692.0
202020380,Sudeste,125,2025,6,13612985.0,12751340.0,14533990.0
202020380,Sudeste,126,2025,7,13666238.0,12781753.0,14580609.0
202020380,Sudeste,127,2025,8,13698312.0,12797878.0,14615386.0
202020380,Sudeste,128,2025,9,13714964.0,12805057.0,14644267.0
202020380,Sudeste,129,2025,10,13722317.0,12802883.0,14666041.0
202020380,Sudeste,130,2025,11,13722212.0,12794755.0,14685328.0
202020380,Sudeste,131,2025,12,13716141.0,12781705.0,14700292.0
202020380,Sudeste,132,2026,1,14769824.0,14092227.0,16249440.0
202020380,Sudeste,133,2026,2,15141523.0,14363431.0,16421334.0
202020380,Sudeste,134,2026,3,15405950.0,14525066.0,16550380.0
202020380,Sudeste,135,2026,4,15577772.0,14617364.0,16629424.0
202020380,Sudeste,136,2026,5,15683877.0,14672476.0,16677355.0
202020380,Sudeste,137,2026,6,15744752.0,14705228.0,16706072.0
202020380,Sudeste,138,2026,7,15777159.0,14721421.0,16722427.0
202020380,Sudeste,139,2026,8,15791097.0,14728273.0,16733689.0
202020380,Sudeste,140,2026,9,15791459.0,14725913.0,16739658.0
202020380,Sudeste,141,2026,10,15785677.0,14717434.0,16744640.0
202020380,Sudeste,142,2026,11,15771382.0,14702900.0,16742086.0
202020380,Sudeste,143,2026,12,15756619.0,14684487.0,16740170.0
202020380,Sudeste,144,2027,1,15240790.0,14666125.0,16373325.0
202020380,Sudeste,145,2027,2,15583864.0,14934608.0,16535077.0
